0.109455253863,0.112758542766,0.103605066193,0.0829364140558,0.0776834250992,0.09088416083,0.0854505654192,0.0670704090606,0.0900654840014,0.0963332718347,0.0961459179775,0.0926681238658,0.0864550034913,0.0844964784742,0.0787645083239,0.0711528886852,0.0847647957024,0.0738426501976,0.0890732030964,0.1075251469
0.0645561490577,0.078076568573,0.0713478093927,0.0645477979372,0.0655218809347,0.0756362517277,0.066842218072,0.0616407891036,0.0853061842428,0.0904919892998,0.0706421406387,0.0746632187148,0.0645171028789,0.0635717463595,0.0681358373878,0.0623597258622,0.0816748854609,0.052136740298,0.0787986602487,0.0796422306437
0.0607978672586,0.0695172222622,0.0713156580257,0.0633536125881,0.0688725471969,0.074097139567,0.0724216715758,0.0545174939124,0.0698547197578,0.0809380669079,0.0638647686452,0.0663976639515,0.0543842612602,0.0596873428055,0.0616158750157,0.0673117312455,0.0722767590969,0.0589957277731,0.0785821078756,0.0709556730597
0.058614046212,0.0686226510356,0.0645899705826,0.0618205937206,0.0541969466451,0.0662136764482,0.0596176089517,0.0450944555112,0.0537014662488,0.0627637014607,0.0584472292532,0.056949608459,0.0554826188637,0.0529615799535,0.0629914927191,0.055854658691,0.0661095430728,0.0459162801095,0.0580775035514,0.0524383520543
0.0490152660794,0.0688643460529,0.0481691030456,0.050997278985,0.0421992957506,0.051695422865,0.0488842287094,0.0568034960527,0.0529886626517,0.0457185350331,0.0503776927791,0.0374804513558,0.044592253763,0.0390653178941,0.041821020731,0.049979826399,0.0489946632838,0.04050448513,0.0384455359414,0.04751578097
0.0466128917685,0.056175760652,0.0370085362652,0.0311406714312,0.0328402135943,0.0523072058341,0.0384607195689,0.0337588917797,0.0439453284389,0.0344428655107,0.0601085028087,0.0331652731223,0.047891303585,0.0479746170884,0.0327237226241,0.0405254652187,0.0400898132285,0.028390805678,0.0294353091687,0.0376735367825
0.0344401175279,0.043159544319,0.0298381259924,0.0356411557748,0.0253757317068,0.0323795255842,0.0257221853661,0.0238885927097,0.0426009717283,0.0338815971115,0.0382072404987,0.0174999927627,0.0387279248381,0.0221889535943,0.0254161388555,0.0195309715,0.0544061968509,0.0340442658491,0.0263764790861,0.0440149921595
0.0209558057538,0.0380325399615,0.0197972492735,0.0141123547874,0.0207829513167,0.0409519956562,0.0237589969317,0.0180089993017,0.0581193014579,0.0280182698782,0.0441958567723,0.0232422851627,0.0201262929422,0.0471833748388,0.0190276525793,0.00797785493184,0.0407670198114,0.020667840264,0.0272533543238,0.0174401397149
0.0268640513073,0.0457002573707,0.0579840684641,0.0174543711059,0.0396638008895,0.0398936926994,0.0425507732695,0.0200055121645,0.073078301611,0.0314230507241,0.0325186967141,0.0211799839624,0.0304970235751,0.0406043550542,0.0376927708655,0.0183508540503,0.060501487789,0.0131989742016,0.0278808641984,0.00304309436103
0.0223422426196,0.0982710957174,0.0418542168596,0.0334070384739,0.0777096630261,0.052269850737,0.0736333721382,0.0543043203813,0.0937952063413,0.0346070051138,0.0355582710482,0.0666817109795,0.0413022805807,0.0486448585729,0.0812663424324,0.0438602398369,0.0702914799798,0.0287206215273,0.0239007473348,0.0242374215462
